,fbifacials,fshadings,area_module,area_apv
0,0.060831415899145924,0.2002408855302774,1.7238732052892063,2.169353205289206
1,0.12826134448989485,0.5624149377278539,1.7238732052892063,4.263323480664887
2,0.1569523499849434,0.7014682333442506,1.7238732052892063,6.357293756040569
3,0.17306475887452244,0.7689583162093888,1.7238732052892063,8.45126403141625
4,0.18139691732482727,0.814916926212976,1.7238732052892063,10.545234306791931
5,0.18750123994670326,0.8407513459947252,1.7238732052892063,12.639204582167613
6,0.19191073928401306,0.865699008897707,1.7238732052892063,14.733174857543293
