0 0
0 0
0 0
0 0
0 0
0 0
1 0
92 32
304 42
519 72
723 85
758 142
928 118
802 183
697 145
434 154
233 130
113 73
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
84 40
316 62
446 108
707 195
778 107
739 138
818 211
676 338
369 233
144 121
81 53
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
88 30
307 69
528 75
702 98
831 99
894 101
855 121
695 139
554 132
285 102
124 71
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
81 36
283 145
390 131
633 165
509 424
489 288
500 298
396 284
299 170
252 163
93 86
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
40 22
345 53
523 112
674 127
796 166
683 294
656 204
683 307
498 107
300 182
74 50
4 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
83 23
303 50
560 58
704 62
866 66
738 165
788 286
617 289
488 144
192 94
92 75
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
90 43
280 64
441 93
582 207
788 154
868 177
784 164
740 93
488 118
195 122
143 88
5 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
92 19
324 34
537 46
674 122
600 183
840 188
474 262
352 304
362 216
163 122
75 75
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
93 22
333 39
537 52
691 98
795 109
839 202
850 64
775 176
419 176
259 132
122 46
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
80 33
310 61
543 84
735 100
863 110
860 140
780 152
666 283
500 212
346 114
100 74
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
90 23
328 41
533 55
690 95
828 136
908 186
797 184
577 152
500 236
336 168
134 85
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
85 26
325 46
564 63
755 75
885 83
926 85
878 86
795 83
585 68
341 98
119 56
7 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
82 20
335 36
529 54
723 59
799 64
882 149
732 136
676 109
618 97
394 105
121 61
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
75 20
303 38
506 81
675 84
725 153
705 146
774 144
655 162
509 166
369 86
116 57
8 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
