,shadings_clearance,shadings_ygap,shadings_xgap,shadings_n,bifacials_clearance,bifacials_ygap,bifacials_xgap,bifacials_n,pvshadings_clearance,pvshadings_ygap,pvshadings_xgap,pvshadings_n
0,0.6806497029812314,,0.6311954979095088,,0.060375116117194406,,0.1481792689712808,,1.0197813488315042,,1.020613030889699,
1,0.8324061070414082,0.6381024604104941,0.7604266633620088,0.9419135781393512,0.18227303128286124,0.15047672345248075,0.17429487283549241,0.21941752813054663,1.0198454398040135,0.9455684833433021,1.0173797856946252,1.019958590614013
2,0.856940540185103,0.7888010203974104,0.8181586143030144,0.8949124202445699,0.19275064999530148,0.1797291387817674,0.1857382169587294,0.21203513633191967,1.021723096649861,1.0223297163347467,1.0242058009390456,1.0274898594635242
3,0.8581521483015786,0.8587471005210316,0.8576296667227279,0.8697618960305749,0.1940243433747721,0.19383212989418047,0.19396478209513238,0.2035405653373635,1.0198229563283565,1.021761214023383,1.0225838251330188,1.0217036649245557
4,0.855481778226267,0.8922692967359338,0.8780835302850394,0.8652341944411777,0.19396583768973719,0.20178012913935575,0.19875326998128107,0.20183957829733004,1.0225432503417413,1.0216412768624634,1.0216800475803287,1.0191551077406973
5,0.8600047040792713,0.9076709580852206,0.8920988160135962,0.8615860924486461,0.19413383671801923,0.20511258401242144,0.20166533847107487,0.1992897732622964,1.0223221754764882,1.022625951090221,1.0214283751241882,1.0171870533284944
6,0.8604614802928163,0.9181662310335191,0.9020785876297046,0.8601219519905716,0.19572580251301488,0.20691477870493538,0.20406045673199205,0.19676622501882618,1.0189181123490934,1.0274292164630972,1.0214493411549188,1.0214988393653877
