x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
-0.4238182,-0.6929988,3.061225,3.039975,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,1981591.0,404923.7,0.20434272248695987
-0.4238182,-0.5402069,3.102165,3.080915,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2026888.0,405148.7,0.19988706815577031
-0.4238182,-0.387415,3.143106,3.121855,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2028255.0,405373.5,0.19986318278526952
-0.4238182,-0.2346231,3.184046,3.162796,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2036755.0,405598.3,0.19913946439353802
-0.4238182,-0.08183115,3.224987,3.203736,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2034054.0,405823.0999999999,0.19951441790654798
-0.4238182,0.07096075,3.265927,3.244677,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2036292.0,399992.3,0.19643170026870818
-0.4238182,0.2237527,3.306868,3.285617,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2038530.0,399466.5999999999,0.19595816583716785
-0.4238182,0.3765446,3.347808,3.326558,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054552.0,398940.7,0.19417405828902162
-0.4238182,0.5293365,3.388749,3.367498,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054982.0,384702.2,0.18720465668935074
-0.4238182,0.6821284,3.429689,3.408439,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2055413.0,379338.3,0.1845557558580413
-0.3296364,-0.6929988,3.061225,3.039975,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,1976505.0,404881.8,0.2048473440720629
-0.3296364,-0.5402069,3.102165,3.080915,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2020303.0,405106.5999999999,0.20051774402130879
-0.3296364,-0.387415,3.143106,3.121855,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2028173.0,405331.4000000001,0.19985050575081592
-0.3296364,-0.2346231,3.184046,3.162796,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2035122.0,404922.8,0.19896733453868254
-0.3296364,-0.08183115,3.224987,3.203736,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2038821.0,401728.0,0.19703936726321764
-0.3296364,0.07096075,3.265927,3.244677,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2044024.0,399767.8,0.19557881893970971
-0.3296364,0.2237527,3.306868,3.285617,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2050168.0,399241.9000000001,0.19473618737843137
-0.3296364,0.3765446,3.347808,3.326558,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054329.0,398695.5999999999,0.19407582709776483
-0.3296364,0.5293365,3.388749,3.367498,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054760.0,383566.7,0.18667226333651024
-0.3296364,0.6821284,3.429689,3.408439,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2055190.0,378203.0999999999,0.18402342353552542
-0.2354545,-0.6929988,3.061225,3.039975,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,1971422.0,404839.7,0.20535415542417904
-0.2354545,-0.5402069,3.102165,3.080915,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2018889.0,405064.5,0.2006373306305412
-0.2354545,-0.387415,3.143106,3.121855,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2027851.0,405289.3,0.19986147887598177
-0.2354545,-0.2346231,3.184046,3.162796,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2033624.0,405514.0999999999,0.19940465877693972
-0.2354545,-0.08183115,3.224987,3.203736,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2038118.0,402256.5,0.19736663912621025
-0.2354545,0.07096075,3.265927,3.244677,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2043375.0,399543.2,0.19553102088675303
-0.2354545,0.2237527,3.306868,3.285617,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2049664.0,399017.3,0.19467449289509184
-0.2354545,0.3765446,3.347808,3.326558,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054106.0,398491.5,0.19399753459948146
-0.2354545,0.5293365,3.388749,3.367498,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054537.0,382431.5,0.1861399915474192
-0.2354545,0.6821284,3.429689,3.408439,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054968.0,377067.8,0.18349083772424152
-0.1412727,-0.6929988,3.061225,3.039975,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,1949043.0,404797.5999999999,0.2076904407918704
-0.1412727,-0.5402069,3.102165,3.080915,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2009583.0,405022.4000000001,0.20154549466155644
-0.1412727,-0.387415,3.143106,3.121855,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2027375.0,405247.2,0.19988763785689
-0.1412727,-0.2346231,3.184046,3.162796,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2033072.0,405472.0,0.19943809161729734
-0.1412727,-0.08183115,3.224987,3.203736,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2036755.0,405696.8,0.1991878256348025
-0.1412727,0.07096075,3.265927,3.244677,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2042700.0,399318.5999999999,0.1954856806209988
-0.1412727,0.2237527,3.306868,3.285617,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2049396.0,398792.8,0.1945904060539835
-0.1412727,0.3765446,3.347808,3.326558,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2053884.0,390358.3,0.19005859133716482
-0.1412727,0.5293365,3.388749,3.367498,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054314.0,386972.7,0.18837076503963332
-0.1412727,0.6821284,3.429689,3.408439,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2054745.0,363396.5999999999,0.17685727417423702
-0.04709091,-0.6929988,3.061225,3.039975,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,1948009.0,404755.5,0.20777907072925275
-0.04709091,-0.5402069,3.102165,3.080915,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2008552.0,404980.3,0.20162798861984754
-0.04709091,-0.387415,3.143106,3.121855,a7.7.a0.test_module.6457,a7.7.a0.test_module.2310,2022347.0,405205.0999999999,0.20036378514648384
