x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
-0.4238182,-0.5509932,0.0,0.0,groundplane,groundplane,1232467.0,1232551.0,1.000068155171645
0.3579596,-0.138771,0.0,0.0,groundplane,groundplane,1248386.0,1250240.0,1.0014851167816003
1.139737,0.2734512,0.0,0.0,groundplane,groundplane,1245283.0,1250224.0,1.003967771981174
1.921515,0.6856734,0.0,0.0,groundplane,groundplane,1215538.0,1208925.0,0.9945596098233379
2.703293,1.097896,0.0,0.0,groundplane,groundplane,1232726.0,1240392.0,1.006218737167693
3.485071,1.510118,0.0,0.0,groundplane,groundplane,1234949.0,1230965.0,0.9967739550404318
4.266848,1.92234,0.0,0.0,groundplane,groundplane,1231733.0,1233525.0,1.0014548599400561
5.048626,2.334562,0.0,0.0,groundplane,groundplane,1227217.0,1242021.0,1.012063065446402
5.830404,2.746785,0.0,0.0,groundplane,groundplane,1236901.0,1227444.0,0.9923542781577878
6.612182,3.159007,0.0,0.0,groundplane,groundplane,1234114.0,1230347.0,0.9969476069496436
-0.3296364,-0.5509932,0.0,0.0,groundplane,groundplane,1233469.0,1233057.0,0.9996659818773995
0.4521414,-0.138771,0.0,0.0,groundplane,groundplane,1249001.0,1250938.0,1.0015508386289917
1.233919,0.2734512,0.0,0.0,groundplane,groundplane,1245656.0,1250238.0,1.0036783823112654
2.015697,0.6856734,0.0,0.0,groundplane,groundplane,1214948.0,1208879.0,0.9950047236630665
2.797475,1.097896,0.0,0.0,groundplane,groundplane,1232106.0,1241743.0,1.0078215664822494
3.579253,1.510118,0.0,0.0,groundplane,groundplane,1234500.0,1230927.0,0.9971057100063948
4.36103,1.92234,0.0,0.0,groundplane,groundplane,1230975.0,1233726.0,1.002234813052877
5.142808,2.334562,0.0,0.0,groundplane,groundplane,1226457.0,1240006.0,1.0110472678528093
5.924586,2.746785,0.0,0.0,groundplane,groundplane,1234149.0,1227353.0,0.9944933707400863
6.706364,3.159007,0.0,0.0,groundplane,groundplane,1234711.0,1232142.0,0.9979193503597852
-0.2354545,-0.5509932,0.0,0.0,groundplane,groundplane,1234471.0,1236453.0,1.0016055452079429
0.5463232,-0.138771,0.0,0.0,groundplane,groundplane,1249615.0,1251637.0,1.001618097572758
1.328101,0.2734512,0.0,0.0,groundplane,groundplane,1246028.0,1250251.0,1.003389168619494
2.109879,0.6856734,0.0,0.0,groundplane,groundplane,1214357.0,1208832.0,0.9954502662763502
2.891657,1.097896,0.0,0.0,groundplane,groundplane,1231721.0,1243093.0,1.009232609487674
3.673434,1.510118,0.0,0.0,groundplane,groundplane,1234052.0,1230889.0,0.9974368981230638
4.455212,1.92234,0.0,0.0,groundplane,groundplane,1230218.0,1233927.0,1.0030149119887575
5.23699,2.334562,0.0,0.0,groundplane,groundplane,1225697.0,1237992.0,1.0100310264200443
6.018768,2.746785,0.0,0.0,groundplane,groundplane,1231398.0,1227262.0,0.99664121510946
6.800545,3.159007,0.0,0.0,groundplane,groundplane,1235308.0,1233936.0,0.9988893450063553
-0.1412727,-0.5509932,0.0,0.0,groundplane,groundplane,1235473.0,1240224.0,1.0038454899428435
0.6405051,-0.138771,0.0,0.0,groundplane,groundplane,1250229.0,1252336.0,1.0016852904534408
1.422283,0.2734512,0.0,0.0,groundplane,groundplane,1246400.0,1250265.0,1.0031009298755609
