x,y,z,rearZ,mattype,rearMat,Wm2Front,Wm2Back,Back/FrontRatio
-0.4238182,-0.6868549,0.0,0.0,groundplane,groundplane,2099698.0,2087665.0,0.9942691753793786
0.2468485,-0.3535216,0.0,0.0,groundplane,groundplane,2016234.0,2047401.0,1.0154580266896314
0.9175152,-0.02018825,0.0,0.0,groundplane,groundplane,2002434.0,2026115.0,1.0118261071217198
1.588182,0.3131451,0.0,0.0,groundplane,groundplane,2088031.0,2067796.0,0.9903090514507165
2.258848,0.6464784,0.0,0.0,groundplane,groundplane,2144090.0,2145682.0,1.0007425056780532
2.929515,0.9798117,0.0,0.0,groundplane,groundplane,2178978.0,2179339.0,1.0001656735404554
3.600182,1.313145,0.0,0.0,groundplane,groundplane,2165333.0,2165832.0,1.0002304490809355
4.270848,1.646478,0.0,0.0,groundplane,groundplane,2128198.0,2134728.0,1.0030683230587245
4.941515,1.979812,0.0,0.0,groundplane,groundplane,2102950.0,2113607.0,1.005067642594894
5.612182,2.313145,0.0,0.0,groundplane,groundplane,2098335.0,2098740.0,1.0001930096956906
-0.3296364,-0.6868549,0.0,0.0,groundplane,groundplane,2099568.0,2086950.0,0.9939901917946976
0.3410303,-0.3535216,0.0,0.0,groundplane,groundplane,2008337.0,2034473.0,1.0130137516696582
1.011697,-0.02018825,0.0,0.0,groundplane,groundplane,2003696.0,2024563.0,1.0104142539534868
1.682364,0.3131451,0.0,0.0,groundplane,groundplane,2085900.0,2066556.0,0.99072630471704
2.35303,0.6464784,0.0,0.0,groundplane,groundplane,2145282.0,2153874.0,1.0040050673971976
3.023697,0.9798117,0.0,0.0,groundplane,groundplane,2178561.0,2178079.0,0.9997787525803598
3.694364,1.313145,0.0,0.0,groundplane,groundplane,2162502.0,2159018.0,0.9983889027624534
4.36503,1.646478,0.0,0.0,groundplane,groundplane,2125122.0,2132850.0,1.0036364966323643
5.035697,1.979812,0.0,0.0,groundplane,groundplane,2097224.0,2110376.0,1.0062711465221306
5.706364,2.313145,0.0,0.0,groundplane,groundplane,2101103.0,2099188.0,0.999088573478269
-0.2354545,-0.6868549,0.0,0.0,groundplane,groundplane,2099439.0,2086235.0,0.9937107003377041
0.4352121,-0.3535216,0.0,0.0,groundplane,groundplane,2000441.0,2021545.0,1.0105496732917643
1.105879,-0.02018825,0.0,0.0,groundplane,groundplane,2004957.0,2023011.0,1.009004681392666
1.776545,0.3131451,0.0,0.0,groundplane,groundplane,2083768.0,2065316.0,0.9911448870550154
2.447212,0.6464784,0.0,0.0,groundplane,groundplane,2146474.0,2161293.0,1.0069038800344638
3.117879,0.9798117,0.0,0.0,groundplane,groundplane,2178144.0,2176819.0,0.9993916834702427
3.788545,1.313145,0.0,0.0,groundplane,groundplane,2159670.0,2157640.0,0.9990600411178281
4.459212,1.646478,0.0,0.0,groundplane,groundplane,2122047.0,2130972.0,1.0042058441664081
5.129879,1.979812,0.0,0.0,groundplane,groundplane,2091498.0,2107145.0,1.007481240236672
5.800545,2.313145,0.0,0.0,groundplane,groundplane,2103872.0,2099635.0,0.9979860937366978
