0 0
0 0
0 0
0 0
62 36
209 92
379 134
501 184
536 243
522 257
501 230
443 179
321 110
152 56
31 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
65 33
218 81
399 110
548 121
637 125
660 127
612 123
499 113
334 97
151 60
31 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
67 31
223 75
403 104
548 120
636 129
657 134
605 140
480 149
308 134
137 78
29 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
55 43
181 124
317 208
432 268
505 295
522 303
505 259
431 195
291 148
136 80
30 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 38
202 94
373 144
516 177
612 181
639 177
575 194
440 202
280 161
123 86
25 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
66 33
209 96
374 148
500 191
562 232
507 242
472 232
421 196
272 141
135 81
30 22
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
68 31
224 75
404 104
548 121
637 130
659 132
614 128
505 117
346 97
164 61
37 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 31
210 76
391 106
538 130
627 139
652 144
605 144
497 127
341 102
164 62
38 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 31
194 85
371 119
527 135
617 149
651 152
603 150
487 135
337 105
169 65
40 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
60 39
205 101
389 138
538 157
626 168
658 159
623 138
518 118
357 101
173 65
41 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
66 38
216 92
382 126
533 136
641 135
667 133
623 129
515 118
356 99
174 63
41 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
74 33
237 78
422 106
571 122
662 131
687 133
642 129
532 118
369 99
183 65
44 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
76 34
243 79
430 107
581 123
674 133
700 136
655 131
535 126
366 114
182 77
44 25
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
59 37
202 94
354 127
513 150
650 157
689 142
646 137
513 135
335 113
166 70
43 23
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
63 37
202 84
366 129
541 144
668 132
694 134
650 131
540 120
378 101
191 67
48 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
63 31
198 86
363 123
511 139
574 159
588 164
561 155
438 142
293 111
156 68
42 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
63 45
193 117
341 185
485 221
535 266
504 274
487 205
411 167
252 146
109 89
28 25
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
52 25
147 78
232 114
308 157
362 193
355 190
274 168
194 133
149 102
88 59
26 17
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
75 29
227 78
417 110
588 109
683 111
696 126
590 156
477 145
379 95
205 61
55 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
84 31
255 70
442 93
591 107
672 122
687 141
644 152
530 142
371 109
196 64
52 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 29
207 71
354 118
423 179
493 206
536 185
532 161
480 149
357 117
189 67
44 24
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
72 32
229 81
409 118
577 121
693 114
719 122
675 120
563 109
403 92
215 63
59 24
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
70 35
229 75
414 101
568 132
642 156
626 188
589 194
508 161
356 138
179 93
46 31
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
64 47
180 126
323 207
436 276
507 287
555 268
500 256
413 233
322 177
171 94
45 28
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
66 52
204 135
352 214
484 276
558 294
577 266
558 253
463 250
319 207
156 122
39 36
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
82 46
250 98
432 132
578 164
688 161
729 142
677 158
552 178
389 148
215 84
65 29
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
88 42
258 92
450 121
618 120
726 110
757 106
713 106
602 102
438 86
240 62
72 25
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
104 34
293 71
492 91
649 102
747 108
777 109
733 106
621 99
453 86
249 63
74 26
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
108 34
302 70
501 90
659 101
756 107
783 109
738 107
626 100
458 87
254 64
77 27
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
112 35
309 71
511 92
667 108
764 116
794 113
751 107
639 99
468 86
259 66
78 29
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
109 37
303 73
502 92
658 103
751 111
777 113
730 107
616 100
452 88
248 64
74 26
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
85 49
242 126
398 168
543 159
682 136
713 159
593 205
489 176
378 111
199 66
65 27
4 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
52 34
158 77
305 154
445 185
537 164
587 155
576 151
475 146
325 109
177 72
58 28
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
104 40
293 84
498 101
655 108
754 116
792 115
749 112
630 107
464 92
265 67
84 29
5 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
120 37
320 72
516 92
674 103
776 109
802 111
756 109
642 101
472 88
268 66
86 30
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
124 38
325 73
526 92
683 104
780 110
807 111
763 109
650 102
481 89
275 67
89 30
6 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
131 39
337 74
543 93
703 105
801 111
828 112
782 110
666 102
493 89
283 68
93 31
7 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
132 40
334 80
532 109
682 133
761 157
754 197
695 190
624 129
489 96
282 71
93 32
7 4
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
127 56
338 94
553 101
718 106
816 111
842 113
795 110
680 103
505 91
293 70
98 33
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
141 41
352 76
558 95
719 106
817 112
844 114
798 111
683 104
508 91
296 70
100 33
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
143 42
355 77
562 95
723 106
822 112
849 114
803 111
686 104
511 91
298 70
101 33
9 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
148 43
362 78
569 96
731 107
830 113
858 114
811 112
694 104
518 92
303 71
104 33
9 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
112 51
283 117
493 161
666 190
775 172
816 135
769 129
661 113
497 92
292 71
99 34
9 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
133 48
327 94
510 125
673 134
788 128
811 134
768 136
658 125
491 105
290 75
97 36
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
125 54
261 110
383 161
535 175
664 180
604 220
502 228
517 184
439 141
256 98
91 39
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
90 50
204 122
304 184
412 222
511 265
594 240
609 206
500 191
375 146
232 94
77 34
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
97 64
248 136
429 175
573 242
584 340
547 391
534 367
466 308
356 242
217 151
75 60
7 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
51 42
161 117
299 180
390 235
513 267
652 207
579 187
378 198
305 153
215 87
72 31
8 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
51 42
188 107
389 149
552 189
653 222
596 213
452 205
401 185
333 141
196 97
66 41
6 5
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
165 61
377 102
582 123
740 135
841 131
874 126
813 127
659 137
484 130
304 88
111 38
11 6
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
155 59
358 110
568 136
741 128
839 122
864 123
822 115
707 107
532 95
320 74
117 37
13 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
145 84
357 129
562 157
719 177
822 173
849 169
792 164
675 151
514 123
306 88
112 40
13 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
166 67
383 100
597 109
759 111
847 114
868 114
820 112
694 118
503 125
296 96
112 41
13 7
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
178 60
379 113
576 144
742 143
836 151
856 164
815 143
705 115
534 96
324 73
121 38
15 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
153 96
348 166
543 221
703 243
810 243
847 219
821 156
709 130
528 109
319 78
123 41
15 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
174 85
379 144
573 187
725 221
815 242
840 238
794 225
678 203
514 156
304 115
109 59
14 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
110 74
319 133
576 131
776 115
875 114
895 116
844 113
726 106
548 94
334 75
128 40
17 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
145 69
272 125
424 185
601 221
668 250
663 283
688 242
610 186
449 148
298 95
122 40
16 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
182 61
377 109
571 140
664 188
652 248
714 228
733 188
600 184
468 147
314 92
123 45
17 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
171 62
364 103
527 170
652 213
772 237
828 254
788 236
641 224
465 182
301 108
120 43
17 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
134 70
270 125
467 182
594 237
685 241
796 223
786 195
673 148
512 116
323 85
121 42
17 8
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
45 23
166 74
327 127
553 143
771 133
861 149
874 152
841 125
730 111
547 109
315 106
112 61
18 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
56 21
223 58
445 86
646 102
799 112
889 117
909 118
857 115
738 107
562 95
347 76
136 41
20 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
52 28
204 89
351 185
513 266
732 221
839 191
830 252
734 310
544 330
364 263
215 159
86 69
16 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
60 23
227 63
448 92
629 138
747 202
831 228
847 239
769 270
585 298
358 262
208 172
93 75
15 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 23
233 61
455 88
656 103
809 113
899 119
917 120
864 117
744 110
568 98
353 78
141 43
22 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
48 22
198 77
396 128
540 175
674 227
829 209
901 151
862 128
746 115
571 99
352 82
139 47
22 10
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
56 28
198 80
382 129
568 180
759 177
893 134
919 124
866 120
744 112
559 106
335 93
128 51
18 9
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
47 25
175 82
340 141
522 195
759 175
911 136
931 134
889 119
766 111
585 99
366 79
149 44
24 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
76 27
263 66
489 94
690 111
845 117
935 121
953 122
897 119
772 112
592 100
373 80
154 45
25 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
67 33
234 84
460 105
665 116
799 159
841 215
823 250
787 245
712 174
571 109
358 89
141 53
23 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
69 29
221 75
406 121
591 155
766 175
850 186
833 232
800 224
721 151
560 113
354 83
147 47
25 11
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
72 31
229 83
442 124
663 142
836 133
934 124
952 124
898 121
775 113
595 101
376 81
157 46
27 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
85 29
278 68
508 93
711 107
861 117
945 122
957 123
899 119
774 112
594 100
376 81
157 46
27 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
84 34
273 79
503 102
709 110
862 117
950 122
966 123
910 120
785 112
603 100
383 81
162 47
29 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
91 31
289 71
518 99
720 122
873 133
962 137
979 136
917 143
787 140
607 111
386 83
163 47
29 12
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
86 39
270 93
502 116
714 120
867 130
954 135
968 136
909 132
781 124
599 111
381 89
162 51
30 13
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
76 44
223 109
386 150
553 184
716 226
866 223
940 172
891 143
772 133
599 113
382 89
163 52
30 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
83 36
249 90
447 133
649 173
814 183
911 177
942 162
895 137
767 126
589 111
379 93
162 56
29 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
82 33
248 96
466 146
676 174
836 167
937 141
955 138
898 134
775 125
595 111
379 90
163 52
30 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
89 42
236 101
438 137
586 157
740 152
922 140
960 141
901 135
776 126
596 113
372 96
157 58
31 14
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
100 37
294 87
520 116
724 125
875 132
957 143
970 145
907 140
776 136
598 119
385 94
167 56
32 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
76 45
253 106
476 147
693 149
865 138
951 140
967 140
903 141
777 135
598 121
384 98
170 53
33 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
89 43
258 114
477 158
696 149
861 137
954 138
969 137
910 135
786 126
608 111
392 91
173 54
34 15
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
68 37
180 82
305 144
454 198
674 254
850 260
882 224
860 194
779 144
610 116
387 90
167 53
35 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
65 41
197 113
361 178
550 228
735 242
886 215
949 188
908 155
796 127
618 113
399 92
176 55
35 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
62 41
192 114
378 176
560 223
701 259
863 221
963 162
914 141
790 131
603 119
386 97
174 57
36 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
96 45
291 98
531 122
723 129
868 139
967 141
984 139
924 135
797 127
615 113
397 92
177 56
36 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
93 62
255 146
435 232
595 318
722 365
781 402
792 406
735 363
627 325
509 250
339 156
155 75
33 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
126 45
336 87
564 111
762 126
909 136
990 140
999 140
935 136
805 127
622 113
402 93
181 57
38 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
116 48
310 99
520 123
727 135
892 145
977 145
981 150
917 155
797 139
617 119
391 98
167 61
33 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
123 49
329 91
556 112
753 126
891 136
970 142
984 142
922 138
796 129
616 115
400 94
182 58
39 17
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
131 45
337 87
558 112
754 126
896 140
974 145
984 145
902 150
762 149
594 132
386 106
176 65
39 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
137 46
350 85
574 109
769 124
913 134
993 139
1003 140
939 141
811 133
632 114
413 94
190 59
42 18
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
137 53
336 118
538 182
720 231
860 259
881 334
691 428
537 436
527 378
458 295
298 202
126 100
28 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
83 74
198 171
353 279
504 364
656 391
760 415
738 452
636 445
477 371
329 280
192 178
75 71
17 16
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
110 66
321 112
571 115
772 121
905 134
978 145
987 146
930 137
802 129
623 117
406 99
187 63
43 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
143 54
332 125
555 143
766 128
900 144
970 156
962 202
897 204
789 148
610 119
393 101
187 67
44 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
141 51
339 93
540 123
736 143
888 154
970 152
979 155
913 158
764 183
575 173
376 114
167 66
36 19
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
138 57
341 108
568 132
770 142
913 156
994 155
1005 145
944 141
816 132
633 119
414 99
193 63
44 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
74 52
220 120
431 157
587 229
706 262
827 242
810 270
724 238
683 169
577 143
377 115
176 66
39 20
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
98 54
258 112
423 151
533 209
640 274
777 288
848 266
797 263
726 228
599 163
390 129
182 78
42 24
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
113 80
301 147
542 166
752 173
900 172
992 157
994 164
932 158
818 135
631 126
400 116
181 77
45 23
1 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
135 63
311 113
506 144
685 185
800 258
908 234
985 165
935 176
811 159
634 130
419 108
195 65
40 21
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
123 55
310 110
497 163
600 227
710 269
811 262
844 241
773 262
608 272
479 202
328 130
159 75
44 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
151 66
342 117
563 142
752 159
890 179
992 176
1013 154
952 144
826 135
646 121
430 100
208 66
51 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
93 56
222 116
407 162
609 209
702 240
726 206
749 198
771 231
743 191
608 133
391 112
173 71
41 19
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
103 55
241 116
412 174
602 226
739 264
826 237
863 219
753 256
604 226
495 174
325 138
152 79
43 24
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
155 61
349 116
534 158
731 172
856 164
950 149
1014 136
952 132
826 124
645 112
430 93
209 63
52 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
158 57
358 95
566 128
761 142
883 152
877 181
902 176
913 163
788 152
620 121
418 96
205 64
52 22
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
157 57
365 95
579 124
754 142
850 166
884 185
926 176
889 191
779 172
631 122
424 97
209 64
52 24
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
168 60
367 105
585 126
780 133
917 138
987 150
989 153
931 140
810 131
629 123
419 102
209 66
53 24
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
126 54
291 96
463 142
586 189
679 209
743 236
780 241
734 223
616 204
499 157
354 112
178 68
46 21
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
134 57
297 109
440 155
567 195
646 226
772 218
913 187
903 163
795 146
630 129
426 102
214 67
56 24
2 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
122 56
294 103
512 159
647 193
770 197
880 212
836 203
769 179
718 153
595 125
398 100
192 64
48 23
1 1
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
142 63
303 128
504 169
719 166
855 177
886 185
894 208
877 195
783 144
628 126
423 105
210 71
57 26
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
169 69
379 108
596 128
744 151
817 193
866 249
926 220
931 154
821 140
650 124
441 98
223 68
60 26
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
173 67
365 119
571 160
759 167
909 158
1003 153
1012 143
951 138
828 129
652 117
438 102
216 76
56 30
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
153 64
323 109
501 154
668 214
778 264
818 283
829 309
830 262
757 188
618 147
434 98
220 68
60 26
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
128 72
277 137
482 185
665 237
795 250
933 186
992 145
931 141
789 147
580 149
383 120
202 78
55 30
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
114 69
261 148
450 207
649 222
778 240
876 212
959 156
909 146
779 150
597 141
390 119
199 83
53 30
2 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
96 56
193 112
380 199
631 236
803 249
894 280
922 274
878 267
739 249
525 242
340 189
193 96
58 31
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
106 70
220 134
332 179
483 257
664 306
790 281
860 242
840 221
743 190
583 150
385 119
213 76
62 29
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
31 20
123 66
270 130
447 194
658 234
849 219
912 212
888 216
836 193
746 171
621 134
440 102
226 70
64 28
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
96 71
209 135
358 206
489 264
638 302
825 293
874 267
815 253
713 199
554 156
384 141
198 99
52 36
3 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
86 72
187 145
320 228
485 327
650 404
718 424
760 398
761 364
653 326
509 258
351 174
186 96
50 32
3 2
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
29 23
112 83
217 164
385 252
516 302
618 325
732 338
800 322
828 267
741 230
560 219
374 160
208 90
62 34
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
43 23
182 68
388 108
574 143
720 172
872 168
957 200
915 238
843 237
759 228
587 176
405 116
232 74
67 30
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
47 22
193 65
393 103
599 124
774 168
913 184
1004 161
1015 153
959 141
837 133
664 120
456 101
240 72
71 30
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
44 22
171 71
353 129
532 150
661 178
792 208
872 200
922 184
933 164
820 146
638 130
415 109
215 74
67 31
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
45 24
174 75
337 131
537 168
761 163
912 150
995 150
1013 148
955 142
836 133
664 120
457 101
241 73
71 31
4 3
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
49 24
193 66
403 98
614 119
792 133
924 140
987 154
992 154
941 140
821 132
652 119
449 100
